ID,Sitio,Índice del lugar,Nombre del lugar,Enlace del lugar,Municipio,Valoración,Valoraciones,Precio,Comentario,Fecha,Votos a favor,Votos en contra,Valoración_num,Sentimiento
1237,Tripadvisor,78,Mar de leva tour,https://www.tripadvisor.co/Attraction_Review-g10326747-d25178400-Reviews-Mar_de_leva_tour-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,12,Precio Desconocido,"Lindo lugar para descansar y los tours permiten conocer lugares lindos con aguas cristalinas y el viaje a el plancton es el mejor, los atardeceres en este lugar 10/10. Todo en verdad 10/10",19 de enero de 2024,0,0,5,neutral
322,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"A esta isla se puede visitar mediante pasadía o alojandose en alguno de los hoteles que están ubicados en la Isla. Lo importante es tener en cuenta que el mejor sitio para tomar la lancha es desde Tolu, las lanchas son seguras y los precios no son altos.",21 de febrero de 2019,0,0,4.5,neutral
660,Tripadvisor,53,Playas Rincon del Mar,https://www.tripadvisor.co/Attraction_Review-g4452849-d10213520-Reviews-or40-Playas_Rincon_del_Mar-San_Onofre_Sucre_Department.html,San Onofre,4.0/5,51,Precio Desconocido,"Me pareció una playa normal, no es fea, pero hay opciones mucho más lindas en Colombia. El pueblo es un poco desordenado y sucio, y eso se refleja en las playas :(",9 de junio de 2022,3,0,4,neutral
619,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,"La Ciénaga de la Caimanera, sin caimanes, es un hermoso y recomendado lugar para visitar, los recorridos y paisajes son muy bonitos.",22 de agosto de 2017,0,0,4.5,neutral
414,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Muy hermosas Son un conjunto de islas con aguas cristalinas, el acceso se hace desde Tolú en lancha con recorrido de cuarenta minutos aproximadamente. La comida, como es de esperar, frutos del mar.",4 de enero de 2016,0,0,4.5,neutral
905,Tripadvisor,69,Golfo de Morrosquillo,https://www.tripadvisor.co/Attraction_Review-g1726000-d7050550-Reviews-or10-Golfo_de_Morrosquillo-Santiago_de_Tolu_Sucre_Department.html,Santiago de Tolú,4.5/5,15,Precio Desconocido,"Es un buen sitio para vacacionar y estar en familia, queda muy cerca de la capital, es decir que tiene una excelente ubicación, las playas son bonitas y hay muchos hoteles buenos en la región.",14 de abril de 2015,0,0,4.5,neutral
174,Foursquare,24,Llanera La 24,https://es.foursquare.com/v/llanera-la-21/4ec019f1cc212562ad55a73a,Sincelejo,7.7/10,11 valoraciones,$$,El mejormondongode sincelejo,"Julio 17, 2012",0,0,7.7,positivo
29,Foursquare,2,Playas de Coveñas,https://es.foursquare.com/v/playas-de-cove%C3%B1as/4e0b5bd352b1fe83d54c6f4b,Coveñas,8.8/10,241 valoraciones,Precio Desconocido,"Playasmuy bonitas, limpias y súper seguras para caminar, trotar o simplemente tomar elsol!","Enero 5, 2019",0,0,8.8,positivo
794,Tripadvisor,58,Orla de Tolu,https://www.tripadvisor.co/Attraction_Review-g1726000-d8838800-Reviews-or20-Orla_de_Tolu-Santiago_de_Tolu_Sucre_Department.html,Santiago de Tolú,4.0/5,31,Precio Desconocido,"Supongo que la orla se refiere a este especie de mirador al mar, que hay en la Avda del mar, pues como dije en el título, muy sencillo, como todo lo referente a esta ciudad",20 de febrero de 2016,0,0,4,neutral
1116,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"De las mejores experiencias que he tenido en mi vida, gracias a Guillermo por estar atento en todo el proceso y hacer realidad este sueño",14 de junio de 2018,0,0,5,neutral
140,Foursquare,20,Zona S,https://es.foursquare.com/v/zona-s/536fd735498eaf1e39ad1a91,Sincelejo,7.8/10,12 valoraciones,Precio Desconocido,buen sitio para comer delicioso sobre todo cuando vas en grupo y quieres hablar y pasartranquilo,"Marzo 11, 2017",0,0,7.8,positivo
284,Foursquare,45,Centro Comercial VIVA,https://foursquare.com/v/centro-comercial-viva/4c367fa418e72d7f0f0515f5,Sincelejo,6.8/10,155 valoraciones,Precio Desconocido,Bien acogedor !,"Octubre 27, 2013",0,0,6.8,neutral
900,Tripadvisor,69,Golfo de Morrosquillo,https://www.tripadvisor.co/Attraction_Review-g1726000-d7050550-Reviews-or10-Golfo_de_Morrosquillo-Santiago_de_Tolu_Sucre_Department.html,Santiago de Tolú,4.5/5,15,Precio Desconocido,"Todo el Golfo de Morrosquillo es mágico, playas increíbles y lugares por descubrir en cada esquina. Los amaneceres y los atardeceres son únicos cada día, además del mar que se puede ver en diferentes ángulos, profundidades y colores. Recomendado para amantes de atardeceres y paisajes naturales. Múkura, Tintipán y Boquerón son la joya de la corona.",6 de abril de 2018,0,0,4.5,neutral
556,Tripadvisor,51,Reserva Natural Sanguaré,https://www.tripadvisor.co/Attraction_Review-g4452849-d7149029-Reviews-Reserva_Natural_Sanguare-San_Onofre_Sucre_Department.html, San Onofre,5.0/5,35,Precio Desconocido,"Este lugar es simplemente mágico. Te vas a sentir en el lugar más tranquilo y remoto de la tierra. La comida es deliciosa y natural. Las actividades son infinitas, justifica quedarse mínimo 8 días.",23 de mayo de 2017,0,0,5,neutral
116,Foursquare,11,CrepesPin Restaurante,https://es.foursquare.com/v/crepespin-restaurante/519181e1498e355d8a823a9b,Sincelejo,8.0/10,26 valoraciones,Precio Desconocido,"Agradable sitio para comer, delicioso todo lo pedí elCrepesdeArequipeconquesorecomendado y elSouffledepollo!🍕🍖🍮🍲","Mayo 14, 2013",0,0,8,positivo
222,Foursquare,37,Happy City Éxito,https://foursquare.com/v/happy-city-%C3%A9xito/50c9fdeb8aca44b2843517a2,Sincelejo,7.3/10,12 valoraciones,Precio Desconocido,Hace mucho calor acá en el sótano.😞,"Junio 10, 2013",1,0,7.3,positivo
508,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,Pequeña GRAN Isla Me encantó la playa y la tranquilidad del lugar. La atención a los pasajeros desde el HOST hasta el último empleado es óptima.,4 de octubre de 2013,0,0,4.5,neutral
543,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,Precioso Hermosa isla que compite con cualquiera de las mejor conocidas islas del Caribe. 2 horas en barco desde Cartagena. Disfrute de la isla más poblada por pie cuadrado cerca isla Mucura. Un montón de esnórquel o buceo pescar justo a tiempo.,3 de noviembre de 2014,0,0,4.5,neutral
1263,Tripadvisor,79,Anfibio Sports Adventure,https://www.tripadvisor.co/Attraction_Review-g10326747-d23061629-Reviews-or30-Anfibio_Sports_Adventure-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,34,Precio Desconocido,"Gracias Ciro, por tu excelente servicio, tu paciencia y la confianza que nos das para vencer el miedo a navegar!",15 de marzo de 2021,1,0,5,neutral
131,Foursquare,14,Hotel La Fragata,https://es.foursquare.com/v/hotel-la-fragata/4c9e2bd58afca0931a04fe15,Coveñas,7.9/10,26 valoraciones,Precio Desconocido,"De la zona es uno de los mejorcitos ,  tienenpiscinapara niños y una para adultos con aquabar, tienen unmuelleconmúsicapara tomarte unas chelas agusto","Abril 13, 2015",0,0,7.9,positivo
243,Foursquare,39,Piccola Italia Pizzas,https://foursquare.com/v/piccola-italia-pizzas/5220da7f11d281a9bfa32484,Sincelejo,7.2/10,14 valoraciones,$$,Delicioso el Margarita de maracuyá... Recomendado!!,"Diciembre 9, 2013",0,0,7.2,positivo
446,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Desconéctate de la rutina en el paraíso!! Hermoso lugar para olvidarse de todas las preocupaciones, solo relájate en la playa y disfruta del espectacular paisaje. Como siempre los colombianos de la región con su sonrisa y amabilidad todo el tiempo. Muy recomendado, cuando quieres oxigenarte de las ciudades contaminadas.",9 de marzo de 2015,0,0,4.5,neutral
588,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,"Es un espacio lleno de magia natural, el paseo en pareja es excelente. Los túneles en el manglar y la ciénaga tienen muchas historias que contar.",20 de octubre de 2019,1,0,4.5,neutral
648,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,"Se pueden comer deliciosas ostras en la casa flotante, el paseo en lancha es muy bueno. Un paseo recomendadísimo.",16 de junio de 2016,0,0,4.5,neutral
1191,Tripadvisor,75,Rincón Dive Center,https://www.tripadvisor.co/Attraction_Review-g10326747-d14126059-Reviews-or60-Rincon_Dive_Center-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,192,Precio Desconocido,"Hice el curso avanzado con Rincon Dive Center y me encantó. Las primeras inmersiones fueron con Stephanie, ella es una maestra muy buena y divertida. Hicimos un pequeño curso de actualización que fue bueno para mi confianza e hicimos muchos ejercicios juntos. Las otras inmersiones las hice con Ricardo. Hicimos una inmersión profunda y la noche buceamos juntos. Muchos experimentos divertidos pero también disfrutando de la vida nocturna submarina. Se aseguró de que yo lo estuviera disfrutando, ¡y lo hice absolutamente! Gracias nuevamente por bucear con ustedes. ¡Ambos me aprendieron nuevas habilidades y me dieron una experiencia maravillosa!",4 de agosto de 2019,0,0,5,neutral
31,Foursquare,2,Playas de Coveñas,https://es.foursquare.com/v/playas-de-cove%C3%B1as/4e0b5bd352b1fe83d54c6f4b,Coveñas,8.8/10,241 valoraciones,Precio Desconocido,Elaguaes transparente ytranquila... es mejor ir cuando no es temporada alta!,"Septiembre 9, 2018",0,0,8.8,positivo
1047,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Nos pudimos certificar como Open Water Divers en Coveñas Diving y estamos maravillados. La atención, la servicialidad, la calidez y el profesionalismo que se ofrece es estupendo. Muy recomendado.",13 de diciembre de 2019,1,0,5,neutral
253,Foursquare,41,Philadelphia,https://foursquare.com/v/philadelphia/4e98d45f5c5caa2f44c5ec30,Sincelejo,6.9/10,13 valoraciones,$,Deliciosa hamburguesa doble carne,"Marzo 21, 2013",1,0,6.9,neutral
1201,Tripadvisor,77,Guía de Turismo del Golfo de Morrosquillo,https://www.tripadvisor.co/Attraction_Review-g616329-d12951539-Reviews-or30-Covenas_Colombia_Travel-Covenas_Sucre_Department.html,Coveñas,5.0/5,30,Precio Desconocido,"El rincón del mar, Un sitio muy interesante por conocer. Lástima la cantidad de basura que la humanidad tira al mar. La playa por el lado de Balsillas es muy bonita.",10 de octubre de 2020,1,0,5,neutral
605,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,"Tour Ecológico de dos horas (canoas no lanchas) lo que permite que se mantengan los manglares y la fauna en su hábitat natural. Excelente paseo entre los manglares, por lo menos con el Tour del Señor Deivis Miranda, quien nos llevó a túneles a ver cangrejos, almejas, ostras, garzas y al final bañarnos (si desean) en la casa flotante. Hermosos naturales, sin basura. Deben ir si están en Coveñas.",13 de diciembre de 2018,1,0,4.5,neutral
953,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Guille y su equipo simplemente te acogen y te llenan de energía para disfrutar de tu experiencia de buceo al máximo, con toda la seguridad y la tranquilidad de alguien que planea cada detalle del viaje. Sencillamente la mejor opción!",10 de enero de 2022,0,0,5,neutral
153,Foursquare,21,Javier Parrilla,https://es.foursquare.com/v/javier-parrilla/4e6f9a2b62e1d475e2443703,Sincelejo,7.7/10,25 valoraciones,$$,Mote de Queso..... Increíble!!!!!,"Marzo 18, 2013",0,0,7.7,positivo
218,Foursquare,36,Balsillas,https://foursquare.com/v/balsillas/4e2313fe1f6effe84f81d1be,San Onofre,7.3/10,8 valoraciones,Precio Desconocido,Traigan repelente!,"Octubre 15, 2011",0,0,7.3,positivo
1208,Tripadvisor,77,Guía de Turismo del Golfo de Morrosquillo,https://www.tripadvisor.co/Attraction_Review-g616329-d12951539-Reviews-or30-Covenas_Colombia_Travel-Covenas_Sucre_Department.html,Coveñas,5.0/5,30,Precio Desconocido,"Manuel nos enseñó a bailar varios ritmos de la región, datos históricos y culturales y siempre tuvo una muy buena actitud",24 de diciembre de 2018,1,0,5,neutral
922,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"La experiencia con el equipo de Coveñas fue increíble, los instructores muy profesionales y preocupados por todo. Al ser primera vez, nos entregaron mucha confianza y seguridad en todo momento. Los felicito por el trabajo que hacen!! Lo recomiendo al 100%, son un equipo y gente increíble!",2 de diciembre de 2023,7,0,5,neutral
1022,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Excelente experiencia, resaltando que la amabilidad y tranquilidad que transmiten su instructor y encargado son ideales, demostrando gran experiencia y profesionalismo permitiéndote disfrutar sin preocuparte por nada. Completamente recomendables para hacer buceo en la zona. Muchas gracias.",6 de marzo de 2020,0,0,5,neutral
254,Foursquare,41,Philadelphia,https://foursquare.com/v/philadelphia/4e98d45f5c5caa2f44c5ec30,Sincelejo,6.9/10,13 valoraciones,$,Muy buenas hamburguesas,"Febrero 28, 2016",0,0,6.9,neutral
910,Tripadvisor,71,Litio Karts,https://www.tripadvisor.co/Attraction_Review-g1395140-d24974016-Reviews-Litio_Karts-Sincelejo_Sucre_Department.html,Sincelejo,5.0/5,3,Precio Desconocido,Es una experiencia única. Fui con mis hijos e hicimos carreras contrarreloj. A mi hijo por hacer la vuelta más rápida le dieron una medalla. Es muy divertido para todas las edades. Súper recomendado.,19 de septiembre de 2022,0,0,5,neutral
83,Foursquare,4,Don Parilla,https://es.foursquare.com/v/don-parilla/4d0d1a66f393224b28801aee,Sincelejo,8.7/10,24 valoraciones,$$$$,EXELENTE LUGAR LA COMIDA ESPECTACULAR Y LA ATENCIÓN INCREÍBLE,"Julio 20, 2014",0,0,8.7,positivo
926,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,Excelente experiencia de buceo! Grandes profesionales que te muestran lo mejor del fondo marino con gran profesionalidad y atención en todo momento! Con muchas ganas de repetir! Totalmente recomendable y seguro! Gracias Guillermo y Ana !,6 de diciembre de 2023,1,0,5,neutral
1228,Tripadvisor,77,Guía de Turismo del Golfo de Morrosquillo,https://www.tripadvisor.co/Attraction_Review-g616329-d12951539-Reviews-or30-Covenas_Colombia_Travel-Covenas_Sucre_Department.html,Coveñas,5.0/5,30,Precio Desconocido,"Excelente guía con una energía positiva muy agradable que se contagia. Muchas gracias por la guía a través de este histórico pueblo, me encantó.",1 de abril de 2018,0,0,5,neutral
145,Foursquare,21,Javier Parrilla,https://es.foursquare.com/v/javier-parrilla/4e6f9a2b62e1d475e2443703,Sincelejo,7.7/10,25 valoraciones,$$,"Delicioso elchurrasco, en su punto, y elpollo al vino.","Junio 17, 2014",0,0,7.7,positivo
804,Tripadvisor,59,Catedral de San Francisco,https://www.tripadvisor.co/Attraction_Review-g1395140-d6960179-Reviews-or20-Catedral_de_San_Francisco-Sincelejo_Sucre_Department.html,Sincelejo,4.0/5,30,Precio Desconocido,"Es la iglesia central de nuestra capital sucreña. Los domingos a las 10 AM oficia la eucaristía el señor obispo sagradamente. Esta catedral es grande y tiene rampa para sillas de rueda, pero no es recomendable llevar a los niños a esta misa porque va demasiado personal; aunque si deseas un milagro de sanación, liberación, etc., es necesario que te confieses y luego de asistir a misa, date la oportunidad de ir a misa en la iglesia de las Margaritas donde oficia misa un Gran servidor de Dios, a quien nuestro padre ha dotado de dones. Solo basta tu fe en Dios.",13 de abril de 2019,0,0,4,neutral
